,year,company_name,number_of_single_use_plastic_bags_issued,gross_proceeds_of_charge,vat,costs_deducted,cost_of_changing_till_systems,cost_of_staff_communications,cost_of_customer_communications,cost_of_obtaining_advice_on_charge,cost_of_administering_donations,other_costs_associated_with_implementing_charge,net_proceeds,amount_donated_to_good_causes,number_of_paper_bags_issued,number_of_bags_for_life_issued,number_of_fabric_bags_issued,number_of_other_bags_issued,difference_between_donations_and_proceeds,charity/voluntary,local_causes,health,arts_heritage,sports,education,environment,unknown
271,2017-18,BANHAMS PATENT LOCKS LIMITED,1355,67.75,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.46,,,,,,,0,0,0,0,0,0,0,1
272,2017-18,BARTON GRANGE GROUP LTD,93979,4698.95,780.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.9,3919.0,,1264.0,,,0.09999999999990905,0,1,0,0,0,0,0,0
273,2017-18,"BATH & NORTH EAST SOMERSET COUNCIL, MUSEUMS TRADING",18778,938.9,156.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.42,782.42,,,,,0.0,0,0,0,1,0,0,0,0
274,2017-18,BENTS GARDEN CENTRE LIMITED,73187,3659.35,609.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.46,3049.0,,,,,-0.4600000000000364,1,0,0,0,0,0,0,0
275,2017-18,BIDDLES OF GUILDFORD,701,35.05,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21,30.0,500.0,,,,0.7899999999999991,0,1,0,0,0,0,0,0
276,2017-18,BIRDS (DERBY) LTD,517655,25882.78,5179.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20703.059999999998,20703.059999999998,,,,,0.0,1,1,1,0,0,0,0,0
277,2017-18,BLACKBURN ROVERS FOOTBALL & ATHLETIC LTD,6600,330.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,264.0,,,,,0.0,1,1,0,0,0,0,0,0
278,2017-18,BLACKPOOL PLEASURE BEACH LTD,24250,1227.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,,,987.0,,,,1,0,0,0,0,0,0,0
279,2017-18,BLACKWELL UK LIMITED,222908,11145.400000000001,2229.0800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11145.4,11145.4,,,,,0.0,0,0,0,0,0,0,0,1
280,2017-18,BLUE CROSS,104998,5249.900000000001,1049.9800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199.92,4199.92,,,,,0.0,1,0,0,0,0,0,0,0
281,2017-18,BMB CLOTHING LIMITED,106700,5335.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4449.0,4449.0,106700.0,,,,0.0,1,0,0,0,0,0,0,0
282,2017-18,"BODLEIAN LIBRARIES, UNIVERSITY OF OXFORD",12041,602.05,100.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.71,502.0,,,,,0.29000000000002046,0,0,0,0,0,1,0,0
283,2017-18,BONMARCHE LIMITED,2118438,105921.90000000001,21184.380000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84737.52,105921.90000000001,,,,,21184.380000000005,1,0,0,0,0,0,0,0
284,2017-18,BOUX AVENUE LIMITED,95563,4778.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.0,,,,,,,1,0,0,0,0,0,0,0
285,2017-18,BRADFORDS BUILDING SUPPLIES LTD,2718,135.9,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,0.0,,,,,-113.25,0,0,0,0,0,0,0,1
286,2017-18,BRIGHTON & HOVE ALBION FC,21647,1078.73,216.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.26,,,,,,,0,0,0,0,0,0,0,1
287,2017-18,BRITANNIA JINKY JERSEY LTD,80482,4025.78,801.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.91,0.0,,,,,-3223.91,0,0,0,0,0,0,0,1
288,2017-18,BROBOT PETROLEUM LIMITED,51858,2592.9,432.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.75,2161.0,,,,,0.25,1,0,0,0,0,0,0,0
289,2017-18,BRYANSTON CONFERENCE CENTRE LIMITED,704,35.2,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33,,,,,,,0,0,0,0,0,0,0,1
290,2017-18,BUTLINS,313904,15695.2,3139.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12556.16,12556.16,,,,,0.0,1,0,0,0,0,0,0,0
291,2017-18,C AND J CLARKS INTERNATIONAL LIMITED,3385866,169293.29,33858.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135434.63,135434.0,,,,,-0.6300000000046566,1,0,0,0,0,0,0,0
292,2017-18,C BREWER & SONS LTD,16047,802.35,160.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.88,641.0,,,,,-0.8799999999999955,1,0,0,0,0,0,1,0
293,2017-18,CARDZONE LTD,509880,25494.0,4249.0,2750.0,0.0,500.0,500.0,750.0,1000.0,0.0,18495.0,,,,,,,0,0,0,0,0,0,0,1
294,2017-18,CATS PROTECTION,115655,5782.75,963.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4818.96,4818.0,,,,,-0.9600000000000364,1,0,0,0,0,0,0,0
295,2017-18,CAVAGHAN & GRAY LTD,9610,480.49,80.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.41,400.0,9610.0,,,,-0.410000000000025,0,0,0,0,0,0,1,0
296,2017-18,CDS SUPERSTORES INTERNATIONAL LTD T/A THE RANGE,4495412,224770.6,37461.77,500.0,0.0,500.0,0.0,0.0,0.0,0.0,186808.83,,,,,,,0,0,0,0,0,0,0,1
297,2017-18,CENTER PARCS,321783,16047.76,2581.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13466.23,,,,,,,0,0,0,0,0,0,0,1
298,2017-18,CENTRAL ENGLAND CO-OPERATIVE SOCIETY,13411541,670577.0,112430.0,97858.0,0.0,33765.0,0.0,0.0,0.0,64093.0,464293.0,83776.0,,,,,-380517.0,1,1,1,0,0,0,0,0
299,2017-18,CHANEL UK LTD,2913,145.65,29.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.52,117.0,,,,,0.480000000000004,0,1,0,0,0,0,0,0
300,2017-18,CHARLES TYRWHITT SHIRTS LTD,42,2.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,,,,,0.25,1,0,0,0,0,0,0,0
301,2017-18,CHESTER ZOO ENTERPRISES LTD,9379,468.95,78.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.63,,,,,,,0,0,0,0,0,0,0,1
302,2017-18,CHOICE DISCOUNT STORES LIMITED,612097,30604.85,5100.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25504.04,25504.0,,,,,-0.040000000000873115,1,1,1,0,0,0,0,0
303,2017-18,CHOICE SUPPORT,554,27.7,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16,0.0,,,,,-22.16,0,0,0,0,0,0,0,1
304,2017-18,COMPANY SHOP LTD,670852,34368.25,5728.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28640.21,11695.0,,,,,-16945.21,1,0,0,0,0,0,0,0
305,2017-18,COMPASS GROUP UK AND IRELAND LIMITED,246797,12339.85,2056.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10283.21,10283.0,,,,,-0.20999999999912689,1,0,0,0,0,0,0,0
306,2017-18,COOK TRADING LTD,653961,32698.0,5450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27248.0,27248.0,,,,,0.0,1,0,0,0,0,0,0,0
307,2017-18,COOPLAND AND SON (SCARBOROUGH) LTD,1196980,59849.0,9974.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49874.17,49784.0,,,,,-90.16999999999825,0,0,1,0,0,0,0,0
308,2017-18,COUNTRYWIDE FARMERS PLC,17003,850.15,141.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.46,,,,,,,0,0,0,0,0,0,0,1
309,2017-18,CVS GROUP PLC,883,44.15,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79,,,,,,,0,0,0,0,0,0,0,1
310,2017-18,D J SQUIRE & CO LTD,91342,4567.1,761.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.92,3806.0,,,,,0.07999999999992724,0,1,0,0,0,0,0,0
311,2017-18,DEBENHAMS RETAIL LTD,1507283,76276.95,12712.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63564.13,63564.0,,11712705.0,,,-0.12999999999738066,1,0,0,0,0,0,0,0
312,2017-18,DECATHLON,827355,41367.75,8273.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33094.2,0.0,,49022.0,,,-33094.2,0,0,0,0,0,0,0,1
313,2017-18,DEICHMANN SHOES UK LTD,2014781,100739.05,16789.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83949.21,,,,,,,0,0,0,0,0,0,0,1
314,2017-18,DIAGEO,3003,150.15,25.025000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.125,,,,,,,0,0,0,0,0,0,0,1
315,2017-18,"DICKINSON & MORRIS, PART OF THE SAMWORTH BROTHERS GROUP",23991,1199.55,200.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.24,0.0,,,,,-999.24,0,0,0,0,0,0,0,1
316,2017-18,DIRECT WINES LIMITED,14234,711.7,118.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.08,593.0,,308.0,,,-0.08000000000004093,0,1,0,0,0,0,0,0
317,2017-18,DOBBIES GARDEN CENTRES LTD,129876,6493.8,1298.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.04,,,,,,,0,0,0,0,0,0,0,1
318,2017-18,DUNELM (SOFT FURNISHINGS) LTD,1805316,94619.49,17241.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77378.19,77378.0,,,,,-0.1900000000023283,1,0,0,0,0,0,0,0
319,2017-18,DURHAM COUNTY COUNCIL,274,13.7,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,13.0,,,,,1.9900000000000002,1,0,0,0,0,0,0,0
320,2017-18,E H BOOTH & CO LIMITED,3180677,159033.85,26505.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132528.21,,,,,,,0,0,0,0,0,0,0,1
321,2017-18,EBOR FOODMARKETS LIMITED,511140,25556.97,4259.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21297.42,21297.0,,,,,-0.41999999999825377,1,0,0,0,0,0,0,0
322,2017-18,EDMUNDSON ELECTRICAL LTD,5743,287.15,47.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.29,1000.0,,,,,760.71,0,0,0,0,0,0,1,0
323,2017-18,ELIM FOURSQAURE GOSPEL ALLIANCE,1168,58.5,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,,,,,,,0,0,0,0,0,0,0,1
324,2017-18,ELIOR UK,167149,8357.45,1392.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6964.54,,,,,,,0,0,0,0,0,0,0,1
325,2017-18,ELLIS BRIGHAM LTD,68377,3479.37,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899.37,2899.0,,,,,-0.36999999999989086,1,0,0,0,0,0,0,0
326,2017-18,ENTERTAINMENT MAGPIE LTD,148713,7435.65,1239.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6196.38,6196.0,,,,,-0.38000000000010914,1,0,0,0,0,0,0,0
327,2017-18,ESTEE LAUDER COSMETICS LIMITED,60282,3014.1,500.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.76,,,,,,,0,0,0,0,0,0,0,1
328,2017-18,EYRE & ELLISTON LTD,79,3.95,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,50.0,,,,,46.71,0,1,0,0,0,0,0,0
329,2017-18,F HINDS LTD,67440,3372.0,561.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810.22,2810.0,,,,,-0.2199999999997999,0,1,0,0,0,0,0,0
330,2017-18,FARMFOODS LIMITED,10220793,511039.65,85173.28,3366.37,0.0,0.0,0.0,0.0,0.0,3366.37,422500.0,,,,,,,0,0,0,0,0,0,0,1
331,2017-18,FENWICK LIMITED,678,33.9,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,,,,,,,0,0,0,0,0,0,0,1
332,2017-18,FROZEN VALUE LTD,1961364,98068.2,19613.64,5678.58,0.0,0.0,0.0,0.0,4500.0,1178.58,72775.98,,,,,,,0,0,0,0,0,0,0,1
333,2017-18,GAME RETAIL LIMITED,900441,45022.05,9004.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36017.64,36017.64,,,,,0.0,1,0,0,0,0,0,0,0
334,2017-18,GODDARD VETERINARY GROUP,17750,887.5,147.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.58,740.0,,,,,0.4199999999999591,0,1,0,0,0,0,0,0
335,2017-18,GRAFTON MERCHANTING GB LTD,4696,234.6,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.5,196.0,,,,,0.5,0,0,1,0,0,0,0,0
336,2017-18,GREENHALGH'S CRAFT BAKERY LTD,260146,13007.3,2167.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10839.42,,,,,,,0,0,0,0,0,0,0,1
337,2017-18,GREGGS PLC,14341600,717080.0,119513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597567.0,597567.0,,,,,0.0,1,1,0,0,0,0,1,0
338,2017-18,GUILD CARE,1022,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,,,,,,,0,0,0,0,0,0,0,1
339,2017-18,H&M HENNES & MAURITZ UK AND IRELAND LTD,16407414,820370.73,136642.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683728.52,683728.52,,,,,0.0,1,0,0,0,0,0,0,0
340,2017-18,H.I. WELDRICK LTD.,15971,798.55,133.09,150.48,0.0,0.0,0.0,0.0,0.0,150.48,514.98,,,,,,,0,0,0,0,0,0,0,1
341,2017-18,HALFORDS GROUP PLC,255317,12765.85,2127.64,3183.73,0.0,0.0,0.0,0.0,0.0,3183.73,7454.48,7454.0,,,,,-0.47999999999956344,1,0,0,0,0,0,0,0
342,2017-18,HAMLEYS OF LONDON LIMITED,861648,43082.38,7180.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35901.98,0.0,,,,,-35901.98,0,0,0,0,0,0,0,1
343,2017-18,HASKINS GARDEN CENTRES LTD,53010,2650.5,441.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.75,2208.0,,,,,-0.75,1,1,1,0,0,0,0,0
344,2017-18,HAVEN HOLIDAYS,798539,39926.95,6654.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33272.46,33272.0,,,,,-0.4599999999991269,0,0,0,0,0,0,1,0
345,2017-18,HEART OF ENGLAND CO-OPERATIVE SOCIETY LIMITED,1472420,73622.0,12270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61352.0,61352.0,,,,,0.0,1,1,1,0,1,1,1,0
346,2017-18,HEATHCOAT FABRICS LIMITED,681,34.05,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37,34.0,,,,,5.629999999999999,1,0,0,0,0,0,0,0
347,2017-18,HELSTON GARAGES LTD,1301,65.05,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.21,,,,,,,0,0,0,0,0,0,0,1
348,2017-18,HIDDEN HEARING LTD,4296,214.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.99,214.0,,,,,35.00999999999999,0,0,1,0,0,0,0,0
349,2017-18,HILLIER NURSERIES LTD,14133,708.28,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.28,0.0,649.0,,,,-590.28,0,0,0,0,0,0,0,1
350,2017-18,HKS RETAIL LIMITED,129367,6468.35,1078.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.29,5390.0,,,,,-0.2899999999999636,1,0,0,0,0,0,0,0
351,2017-18,HMV RETAIL LTD,1941180,97059.0,16177.0,60000.0,5000.0,15000.0,5000.0,10000.0,25000.0,0.0,20882.0,,,,,,,0,0,0,0,0,0,0,1
352,2017-18,HOBBYCRAFT TRADING LTD,1675763,83912.72,13988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69924.72,69924.72,,,,,0.0,1,0,0,0,0,0,0,0
353,2017-18,HOMEBASE (HHGL LTD),668600,36500.04,6882.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29617.690000000002,,,,,,,0,0,0,0,0,0,0,1
354,2017-18,HOUSE OF FRASER STORES LTD,3761159,188058.0,31343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156715.0,156715.0,,,,,0.0,1,0,0,0,0,0,0,0
355,2017-18,HOUSE OF LORDS CATERING AND RETAIL SERVICES,8457,422.85,70.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.38,352.0,,,,,-0.37999999999999545,1,0,0,1,0,0,0,0
356,2017-18,HUGHES TV AND AUDIO LIMITED,6409,320.45,53.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.12,267.0,,,,,-0.12000000000000455,1,0,0,0,0,0,0,0
357,2017-18,ICELAND FOODS LTD,101617379,5080869.0,846811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4234058.0,1399266.0,,,,,-2834792.0,1,0,0,0,0,0,0,0
358,2017-18,IMPERIAL WAR MUSEUM,43022,2150.5,358.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.08,0.0,,,,,-1792.08,0,0,0,0,0,0,0,1
359,2017-18,ISS MEDICLEAN LTD,309600,15480.0,2972.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,7508.0,0.0,,200.0,,,-7508.0,0,0,0,0,0,0,0,1
360,2017-18,J BARBOUR & SONS LTD,40245,2012.25,335.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.88,1676.88,,,,,0.0,0,0,0,0,0,0,0,1
361,2017-18,J.P.MCDOUGALL & CO.LIMITED TRADING AS DULUX DECORATOR CENTRES,40581,4058.1,811.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.48,3246.0,,,,,-0.4800000000000182,1,0,0,0,0,0,0,0
362,2017-18,JD SPORTS FASHION PLC,11038066,551903.3,110380.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441522.64,,,,,,,0,0,0,0,0,0,0,1
363,2017-18,JOHN GROSE GROUP LTD,20805,1040.25,208.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.2,832.2,,,,,0.0,1,0,0,0,0,0,0,0
364,2017-18,JOHN LEWIS PLC,10652027,532601.0,88767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443834.0,443835.0,,,,,1.0,0,1,0,0,0,1,1,0
365,2017-18,KEELHAM FARM SHOP LIMITED,275965,13798.25,2299.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11498.54,,,,,,,0,0,0,0,0,0,0,1
366,2017-18,KRISPY KREME UK LTD,635254,31755.0,6336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25419.0,25419.0,,,,,0.0,1,0,0,0,0,0,0,0
367,2017-18,L ROWLANDS & CO (RETAIL) LIMITED,72644,3632.2,726.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2905.7599999999998,3632.0,,,,,726.2400000000002,0,0,1,0,0,0,0,0
368,2017-18,LAKELAND LIMITED,210492,10524.6,1754.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8770.57,8771.0,,,,,0.43000000000029104,1,0,0,0,0,0,1,0
369,2017-18,LEEDS BECKETT UNIVERSITY,1948,97.4,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.17,81.0,,,,,-0.1700000000000017,1,0,0,0,0,0,0,0
370,2017-18,LEONARD F JOLLYES (B.P) LTD,196908,9845.4,1640.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204.5,8707.0,,,,,502.5,0,1,0,0,0,0,0,0
371,2017-18,LIDL UK GMBH,3625380,181269.0,30348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150921.0,,,,,,,0,0,0,0,0,0,0,1
372,2017-18,LINCOLNSHIRE COOPERATIVE LTD,3699273,184964.0,30827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154137.0,154137.0,,503875.0,,,0.0,0,1,0,0,0,0,0,0
373,2017-18,LINDT AND SPRUNGLI,122909,6154.31,1025.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128.59,,,,,,,0,0,0,0,0,0,0,1
374,2017-18,LLOYDS PHARMACY LTD,665234,33261.700000000004,6652.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26609.360000000004,26609.360000000004,,,,,0.0,0,0,1,0,0,0,0,0
375,2017-18,LONGLEAT ENTERPRISES LIMITED,30260,1513.0,252.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.83,0.0,,,,,-1260.83,0,0,0,0,0,0,0,1
376,2017-18,LOROS ENTERPRISES LTD,4536,226.8,45.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.45,,4536.0,,,,,0,0,0,0,0,0,0,1
377,2017-18,LOUGHBOROUGH STUDENTS UNION,78908,3958.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,0.0,78908.0,,,,-3298.0,0,0,0,0,0,0,0,1
378,2017-18,MACHINE MART LTD,7560,384.7500000000001,75.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.8,,,,,,,0,0,0,0,0,0,0,1
379,2017-18,MACKAYS STORES LTD,1723840,86192.0,14365.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71826.66,71827.0,1723840.0,,,,0.33999999999650754,1,0,0,0,0,0,0,0
380,2017-18,MAJESTIC WINE WAREHOUSES LTD,21320,1066.0,176.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.04,,21320.0,,,,,0,0,0,0,0,0,0,1
381,2017-18,MAPLIN ELECTRONICS LTD,305235,15261.75,2543.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12718.12,12718.0,,,,,-0.12000000000080036,0,0,1,0,0,0,0,0
382,2017-18,MARIE CURIE,283100,14190.0,2838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,0.0,,,,,-14190.0,0,0,0,0,0,0,0,1
383,2017-18,MARKS AND SPENCER GROUP PLC,92285584,4614279.0,769046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845233.0,,,,,,,0,0,0,0,0,0,0,1
384,2017-18,MAX SPIELMANN LIMITED,129760,6487.98,1081.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5406.65,5407.0,,,,,0.3500000000003638,1,0,0,0,0,0,0,0
385,2017-18,MCCOLLS RETAIL GROUP,990859,49542.95,8257.16,30000.0,0.0,5000.0,10000.0,0.0,0.0,15000.0,11285.79,,,,,,,0,0,0,0,0,0,0,1
386,2017-18,MENKIND LIMITED,496792,24839.6,4139.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20699.67,,,,,,,0,0,0,0,0,0,0,1
387,2017-18,MERCEDES-BENZ CARS UK LIMITED,534,26.7,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36,21.0,,,,,-0.35999999999999943,1,0,0,0,0,0,0,0
388,2017-18,MERCEDES-BENZ RETAIL GROUP UK LIMITED,373,18.65,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54,100.0,,,,,84.46000000000001,1,1,1,0,0,0,0,0
389,2017-18,MERLIN ENTERTAINMENTS LTD,408148,20407.4,3401.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17006.17,17006.0,,,,,-0.16999999999825377,1,0,0,0,0,1,1,0
390,2017-18,MERSEYTRAVEL,324,16.2,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,,,,,-13.51,0,0,0,0,0,0,0,1
391,2017-18,MICHAEL ABAKHAN LIMITED,22200,1110.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,925.0,,,,,0.0,1,0,0,0,0,0,0,0
392,2017-18,MINDS MATTER (TA) LTD,122589,6129.45,1021.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5107.87,5108.0,,,,,0.13000000000010914,0,0,1,0,0,0,0,0
393,2017-18,MNG MANGO UK LIMITED,7683,369.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,307.0,,,,,0.0,0,0,1,0,0,0,0,0
394,2017-18,MONDELEZ EUROPE SERVICES GMBH - UK BRANCH,137945,6897.25,1149.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5747.71,5747.71,,,,,0.0,1,0,0,0,0,0,0,0
395,2017-18,MORLEYS DEPARTMENT STORES LTD,508735,25436.73,4293.63,143.1,0.0,0.0,0.0,0.0,0.0,143.1,21000.0,21000.0,40000.0,,,,0.0,1,0,0,0,0,0,0,0
396,2017-18,MOSS BROS GROUP PLC,40040,2002.0,333.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.28,,,,,,,0,0,1,0,0,0,0,0
397,2017-18,MOTHERCARE PLC,2129837,106491.85,17748.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88743.2,88743.0,,,,,-0.19999999999708962,0,0,0,0,0,0,1,0
398,2017-18,MP MORAN & SONS LIMITED,5928,296.4,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,247.0,,,,,0.0,0,0,1,0,0,0,0,0
399,2017-18,NEXT RETAIL LTD,21952119,1097605.96,182934.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914671.63,914671.0,,,,,-0.6300000000046566,1,1,1,0,0,0,1,0
400,2017-18,NIKE RETAIL UK (A UK ESTABLISHMENT OF NIKE RETAIL B.V.),663940,33196.99,5532.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27664.16,27664.0,,,,,-0.15999999999985448,1,0,0,0,0,0,0,0
401,2017-18,NIRVANA SPA & LEISURE LTD,1344,67.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1344.0,,,,0.0,0,1,0,0,0,0,0,0
402,2017-18,NISBETS PLC,87076,4353.8,870.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3483.04,3483.0,,,,,-0.03999999999996362,0,1,0,0,0,0,0,0
403,2017-18,NORCHEM HEALTHCARE LTD,4081,170.05,34.010000000000005,300.0,100.0,0.0,200.0,0.0,0.0,0.0,-129.95,,,,,,,0,0,0,0,0,0,0,1
404,2017-18,NORWICH TOURIST INFORMATION CENTRE,136,6.8,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,,,,,,,0,0,0,0,0,0,0,1
405,2017-18,NOTCUTTS LIMITED,98972,4945.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.0,4121.0,,,,,0.0,0,1,0,0,0,0,0,0
406,2017-18,OCADO RETAIL LIMITED,140793060,7039653.0,1173276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5866377.0,,,,,,,0,0,0,0,0,0,0,1
407,2017-18,OLDRIDS AND CO LTD,188041,7521.64,1504.3280000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6017.312,7521.64,,,,,1504.3280000000004,0,0,0,0,0,0,1,0
408,2017-18,ONE STOP STORES LTD,18892730,944866.0,156810.0,72599.0,0.0,0.0,0.0,0.0,72599.0,0.0,715457.0,1248263.0,,3786141.0,,,532806.0,0,1,0,0,0,0,0,0
